Instance;Algorithme;Poids_Total;Poids_Min;Poids_Max;Poids_Moyenne;Temps_ms;Statut
MANN_a/MANN_a27.clq;Q3_HC_Seed_2;12127;;;;1033.94;OK
MANN_a/MANN_a27.clq;Q3_FI_Seed_3;11998;;;;0.449234;OK
MANN_a/MANN_a27.clq;Q3_HC_Seed_3;12119;;;;1107.91;OK
MANN_a/MANN_a27.clq;Q3_FI_Seed_4;12011;;;;0.446576;OK
MANN_a/MANN_a27.clq;Q3_HC_Seed_4;12124;;;;1043.86;OK
MANN_a/MANN_a27.clq;Q3_FI_Seed_5;11973;;;;0.459683;OK
MANN_a/MANN_a27.clq;Q3_HC_Seed_5;12102;;;;1079.52;OK
MANN_a/MANN_a27.clq;Q3_FI_Seed_6;11737;;;;0.430619;OK
MANN_a/MANN_a27.clq;Q3_HC_Seed_6;11912;;;;1032.77;OK
MANN_a/MANN_a27.clq;Q3_FI_Seed_7;12011;;;;0.419936;OK
MANN_a/MANN_a27.clq;Q3_HC_Seed_7;12126;;;;1070.15;OK
MANN_a/MANN_a27.clq;Q3_FI_Seed_8;11763;;;;0.453599;OK
MANN_a/MANN_a27.clq;Q3_HC_Seed_8;12092;;;;1222.55;OK
MANN_a/MANN_a27.clq;Q3_FI_Seed_9;11915;;;;0.402065;OK
MANN_a/MANN_a27.clq;Q3_HC_Seed_9;12123;;;;1070.79;OK
MANN_a/MANN_a27.clq;Q3_FI_STATS_SUMMARY;;11703;12034;11910.5;4.39236;OK
MANN_a/MANN_a27.clq;Q3_HC_STATS_SUMMARY;;11912;12127;12096.9;10900.1;OK
MANN_a/MANN_a27.clq;Q3_Static_Poids;12127;;;;0.529534;OK
MANN_a/MANN_a27.clq;Q3_Static_Hybride;12127;;;;0.596689;OK
MANN_a/MANN_a27.clq;Q3_Dynamic_Hybride;12127;;;;117.722;OK
MANN_a/MANN_a45.clq;Q3_FI_Seed_0;33643;;;;3.35233;OK
MANN_a/MANN_a45.clq;Q3_HC_Seed_0;33967;;;;10121.8;TIMEOUT
MANN_a/MANN_a45.clq;Q3_FI_Seed_1;33432;;;;3.31801;OK
MANN_a/MANN_a45.clq;Q3_HC_Seed_1;33962;;;;10054.6;TIMEOUT
MANN_a/MANN_a45.clq;Q3_FI_Seed_2;33173;;;;3.38482;OK
MANN_a/MANN_a45.clq;Q3_HC_Seed_2;33702;;;;10050.1;TIMEOUT
MANN_a/MANN_a45.clq;Q3_FI_Seed_3;33009;;;;3.34572;OK
MANN_a/MANN_a45.clq;Q3_HC_Seed_3;33752;;;;10042.5;TIMEOUT
MANN_a/MANN_a45.clq;Q3_FI_Seed_4;33398;;;;3.4223;OK
MANN_a/MANN_a45.clq;Q3_HC_Seed_4;33724;;;;10066.3;TIMEOUT
MANN_a/MANN_a45.clq;Q3_FI_Seed_5;33198;;;;3.41776;OK
MANN_a/MANN_a45.clq;Q3_HC_Seed_5;33523;;;;10082.6;TIMEOUT
MANN_a/MANN_a45.clq;Q3_FI_Seed_6;32971;;;;3.4312;OK
MANN_a/MANN_a45.clq;Q3_HC_Seed_6;33523;;;;10031.2;TIMEOUT
MANN_a/MANN_a45.clq;Q3_FI_Seed_7;33492;;;;3.12903;OK
MANN_a/MANN_a45.clq;Q3_HC_Seed_7;34016;;;;10078.5;TIMEOUT
MANN_a/MANN_a45.clq;Q3_FI_Seed_8;33213;;;;3.42419;OK
MANN_a/MANN_a45.clq;Q3_HC_Seed_8;33539;;;;10089.4;TIMEOUT
MANN_a/MANN_a45.clq;Q3_FI_Seed_9;33650;;;;3.23236;OK
MANN_a/MANN_a45.clq;Q3_HC_Seed_9;33801;;;;10014.2;TIMEOUT
MANN_a/MANN_a45.clq;Q3_FI_STATS_SUMMARY;;32971;33650;33317.9;33.4577;OK
MANN_a/MANN_a45.clq;Q3_HC_STATS_SUMMARY;;33523;34016;33750.9;100631;OK
MANN_a/MANN_a45.clq;Q3_Static_Poids;34174;;;;3.53994;OK
MANN_a/MANN_a45.clq;Q3_Static_Hybride;34174;;;;3.68679;OK
MANN_a/MANN_a45.clq;Q3_Dynamic_Hybride;34172;;;;2376.77;OK
MANN_a/MANN_a81.clq;Q3_FI_Seed_0;108722;;;;35.2962;OK
MANN_a/MANN_a81.clq;Q3_HC_Seed_0;108957;;;;10463.2;TIMEOUT
MANN_a/MANN_a81.clq;Q3_FI_Seed_1;108675;;;;36.6225;OK
MANN_a/MANN_a81.clq;Q3_HC_Seed_1;108917;;;;10053.9;TIMEOUT
MANN_a/MANN_a81.clq;Q3_FI_Seed_2;108483;;;;36.2077;OK
MANN_a/MANN_a81.clq;Q3_HC_Seed_2;108516;;;;10356.1;TIMEOUT
MANN_a/MANN_a81.clq;Q3_FI_Seed_3;108904;;;;36.3287;OK
MANN_a/MANN_a81.clq;Q3_HC_Seed_3;108951;;;;10402.2;TIMEOUT
MANN_a/MANN_a81.clq;Q3_FI_Seed_4;108914;;;;37.3492;OK
MANN_a/MANN_a81.clq;Q3_HC_Seed_4;108956;;;;10554.9;TIMEOUT
MANN_a/MANN_a81.clq;Q3_FI_Seed_5;107860;;;;37.594;OK
MANN_a/MANN_a81.clq;Q3_HC_Seed_5;107898;;;;10050.7;TIMEOUT
MANN_a/MANN_a81.clq;Q3_FI_Seed_6;108754;;;;38.4765;OK
MANN_a/MANN_a81.clq;Q3_HC_Seed_6;108791;;;;10237.1;TIMEOUT
MANN_a/MANN_a81.clq;Q3_FI_Seed_7;108931;;;;36.9063;OK
MANN_a/MANN_a81.clq;Q3_HC_Seed_7;109165;;;;10075.2;TIMEOUT
MANN_a/MANN_a81.clq;Q3_FI_Seed_8;108467;;;;36.8768;OK
MANN_a/MANN_a81.clq;Q3_HC_Seed_8;108506;;;;10097.5;TIMEOUT
MANN_a/MANN_a81.clq;Q3_FI_Seed_9;108119;;;;35.2168;OK
MANN_a/MANN_a81.clq;Q3_HC_Seed_9;108234;;;;10373.7;TIMEOUT
MANN_a/MANN_a81.clq;Q3_FI_STATS_SUMMARY;;107860;108931;108583;366.875;OK
MANN_a/MANN_a81.clq;Q3_HC_STATS_SUMMARY;;107898;109165;108689;102664;OK
MANN_a/MANN_a81.clq;Q3_Static_Poids;110900;;;;37.5157;OK
MANN_a/MANN_a81.clq;Q3_Static_Hybride;110900;;;;38.1721;OK
MANN_a/MANN_a81.clq;Q3_Dynamic_Hybride;0;;;;0;SKIP_TOO_LARGE
san/san200_0.7_1.clq;Q3_FI_Seed_0;1682;;;;0.028963;OK
san/san200_0.7_1.clq;Q3_HC_Seed_0;2546;;;;2.84129;OK
san/san200_0.7_1.clq;Q3_FI_Seed_1;1638;;;;0.0249;OK
san/san200_0.7_1.clq;Q3_HC_Seed_1;2119;;;;2.63131;OK
san/san200_0.7_1.clq;Q3_FI_Seed_2;1538;;;;0.03496;OK
san/san200_0.7_1.clq;Q3_HC_Seed_2;2763;;;;4.62413;OK
san/san200_0.7_1.clq;Q3_FI_Seed_3;1478;;;;0.026742;OK
san/san200_0.7_1.clq;Q3_HC_Seed_3;2525;;;;5.1761;OK
san/san200_0.7_1.clq;Q3_FI_Seed_4;1593;;;;0.032903;OK
san/san200_0.7_1.clq;Q3_HC_Seed_4;2763;;;;4.87636;OK
san/san200_0.7_1.clq;Q3_FI_Seed_5;1715;;;;0.033153;OK
san/san200_0.7_1.clq;Q3_HC_Seed_5;2763;;;;5.23986;OK
san/san200_0.7_1.clq;Q3_FI_Seed_6;1542;;;;0.032828;OK
san/san200_0.7_1.clq;Q3_HC_Seed_6;2763;;;;5.19818;OK
san/san200_0.7_1.clq;Q3_FI_Seed_7;1804;;;;0.030965;OK
san/san200_0.7_1.clq;Q3_HC_Seed_7;2525;;;;3.60585;OK
san/san200_0.7_1.clq;Q3_FI_Seed_8;1849;;;;0.035713;OK
san/san200_0.7_1.clq;Q3_HC_Seed_8;2763;;;;4.61166;OK
san/san200_0.7_1.clq;Q3_FI_Seed_9;1426;;;;0.028289;OK
san/san200_0.7_1.clq;Q3_HC_Seed_9;2060;;;;3.89121;OK
san/san200_0.7_1.clq;Q3_FI_STATS_SUMMARY;;1426;1849;1626.5;0.309416;OK
san/san200_0.7_1.clq;Q3_HC_STATS_SUMMARY;;2060;2763;2559;42.696;OK
san/san200_0.7_1.clq;Q3_Static_Poids;2534;;;;0.033658;OK
san/san200_0.7_1.clq;Q3_Static_Hybride;2759;;;;0.059089;OK
san/san200_0.7_1.clq;Q3_Dynamic_Hybride;2626;;;;2.83601;OK
san/san200_0.7_2.clq;Q3_FI_Seed_0;764;;;;0.022126;OK
san/san200_0.7_2.clq;Q3_HC_Seed_0;1006;;;;0.58661;OK
san/san200_0.7_2.clq;Q3_FI_Seed_1;1063;;;;0.02634;OK
san/san200_0.7_2.clq;Q3_HC_Seed_1;2102;;;;2.82478;OK
san/san200_0.7_2.clq;Q3_FI_Seed_2;1201;;;;0.032954;OK
san/san200_0.7_2.clq;Q3_HC_Seed_2;2286;;;;5.57165;OK
san/san200_0.7_2.clq;Q3_FI_Seed_3;1164;;;;0.025398;OK
san/san200_0.7_2.clq;Q3_HC_Seed_3;2145;;;;4.07718;OK
san/san200_0.7_2.clq;Q3_FI_Seed_4;1152;;;;0.031831;OK
san/san200_0.7_2.clq;Q3_HC_Seed_4;2231;;;;4.08414;OK
san/san200_0.7_2.clq;Q3_FI_Seed_5;1763;;;;0.023995;OK
san/san200_0.7_2.clq;Q3_HC_Seed_5;1800;;;;0.867158;OK
san/san200_0.7_2.clq;Q3_FI_Seed_6;689;;;;0.031527;OK
san/san200_0.7_2.clq;Q3_HC_Seed_6;2286;;;;6.04263;OK
san/san200_0.7_2.clq;Q3_FI_Seed_7;1130;;;;0.034085;OK
san/san200_0.7_2.clq;Q3_HC_Seed_7;2286;;;;5.94281;OK
san/san200_0.7_2.clq;Q3_FI_Seed_8;1365;;;;0.035364;OK
san/san200_0.7_2.clq;Q3_HC_Seed_8;2089;;;;3.06679;OK
san/san200_0.7_2.clq;Q3_FI_Seed_9;805;;;;0.025586;OK
san/san200_0.7_2.clq;Q3_HC_Seed_9;1913;;;;4.89791;OK
san/san200_0.7_2.clq;Q3_FI_STATS_SUMMARY;;689;1763;1109.6;0.289206;OK
san/san200_0.7_2.clq;Q3_HC_STATS_SUMMARY;;1006;2286;2014.4;37.9617;OK
san/san200_0.7_2.clq;Q3_Static_Poids;2286;;;;0.036296;OK
san/san200_0.7_2.clq;Q3_Static_Hybride;2275;;;;0.065198;OK
san/san200_0.7_2.clq;Q3_Dynamic_Hybride;2118;;;;2.91434;OK
san/san200_0.9_1.clq;Q3_FI_Seed_0;3409;;;;0.057076;OK
san/san200_0.9_1.clq;Q3_HC_Seed_0;6437;;;;30.7185;OK
san/san200_0.9_1.clq;Q3_FI_Seed_1;2923;;;;0.051672;OK
san/san200_0.9_1.clq;Q3_HC_Seed_1;5846;;;;17.0133;OK
san/san200_0.9_1.clq;Q3_FI_Seed_2;2937;;;;0.049579;OK
san/san200_0.9_1.clq;Q3_HC_Seed_2;5835;;;;19.9946;OK
san/san200_0.9_1.clq;Q3_FI_Seed_3;3933;;;;0.077732;OK
san/san200_0.9_1.clq;Q3_HC_Seed_3;6437;;;;30.3294;OK
san/san200_0.9_1.clq;Q3_FI_Seed_4;2899;;;;0.040841;OK
san/san200_0.9_1.clq;Q3_HC_Seed_4;6955;;;;17.0696;OK
san/san200_0.9_1.clq;Q3_FI_Seed_5;4557;;;;0.059194;OK
san/san200_0.9_1.clq;Q3_HC_Seed_5;6498;;;;25.9831;OK
san/san200_0.9_1.clq;Q3_FI_Seed_6;2528;;;;0.043942;OK
san/san200_0.9_1.clq;Q3_HC_Seed_6;6437;;;;27.1121;OK
san/san200_0.9_1.clq;Q3_FI_Seed_7;3822;;;;0.053286;OK
san/san200_0.9_1.clq;Q3_HC_Seed_7;5507;;;;15.4691;OK
san/san200_0.9_1.clq;Q3_FI_Seed_8;4444;;;;0.066882;OK
san/san200_0.9_1.clq;Q3_HC_Seed_8;6304;;;;19.0605;OK
san/san200_0.9_1.clq;Q3_FI_Seed_9;4302;;;;0.076868;OK
san/san200_0.9_1.clq;Q3_HC_Seed_9;6091;;;;27.2527;OK
san/san200_0.9_1.clq;Q3_FI_STATS_SUMMARY;;2528;4557;3575.4;0.577072;OK
san/san200_0.9_1.clq;Q3_HC_STATS_SUMMARY;;5507;6955;6234.7;230.003;OK
san/san200_0.9_1.clq;Q3_Static_Poids;4387;;;;0.051396;OK
san/san200_0.9_1.clq;Q3_Static_Hybride;6338;;;;0.097376;OK
san/san200_0.9_1.clq;Q3_Dynamic_Hybride;6351;;;;6.31028;OK
san/san200_0.9_2.clq;Q3_FI_Seed_0;3340;;;;0.050161;OK
san/san200_0.9_2.clq;Q3_HC_Seed_0;4712;;;;13.2146;OK
san/san200_0.9_2.clq;Q3_FI_Seed_1;3423;;;;0.04916;OK
san/san200_0.9_2.clq;Q3_HC_Seed_1;6022;;;;24.3523;OK
san/san200_0.9_2.clq;Q3_FI_Seed_2;2986;;;;0.049009;OK
san/san200_0.9_2.clq;Q3_HC_Seed_2;4465;;;;16.0135;OK
san/san200_0.9_2.clq;Q3_FI_Seed_3;3008;;;;0.050241;OK
san/san200_0.9_2.clq;Q3_HC_Seed_3;3981;;;;8.21449;OK
san/san200_0.9_2.clq;Q3_FI_Seed_4;3617;;;;0.051444;OK
san/san200_0.9_2.clq;Q3_HC_Seed_4;4518;;;;10.5785;OK
san/san200_0.9_2.clq;Q3_FI_Seed_5;3577;;;;0.056871;OK
san/san200_0.9_2.clq;Q3_HC_Seed_5;4800;;;;16.3495;OK
san/san200_0.9_2.clq;Q3_FI_Seed_6;2375;;;;0.044016;OK
san/san200_0.9_2.clq;Q3_HC_Seed_6;4024;;;;7.34967;OK
san/san200_0.9_2.clq;Q3_FI_Seed_7;2797;;;;0.045621;OK
san/san200_0.9_2.clq;Q3_HC_Seed_7;4374;;;;12.9629;OK
san/san200_0.9_2.clq;Q3_FI_Seed_8;3112;;;;0.050048;OK
san/san200_0.9_2.clq;Q3_HC_Seed_8;6022;;;;25.8757;OK
san/san200_0.9_2.clq;Q3_FI_Seed_9;2746;;;;0.046151;OK
san/san200_0.9_2.clq;Q3_HC_Seed_9;4531;;;;11.8295;OK
san/san200_0.9_2.clq;Q3_FI_STATS_SUMMARY;;2375;3617;3098.1;0.492722;OK
san/san200_0.9_2.clq;Q3_HC_STATS_SUMMARY;;3981;6022;4744.9;146.74;OK
san/san200_0.9_2.clq;Q3_Static_Poids;4618;;;;0.049504;OK
san/san200_0.9_2.clq;Q3_Static_Hybride;4407;;;;0.074325;OK
san/san200_0.9_2.clq;Q3_Dynamic_Hybride;4519;;;;4.83886;OK
san/san200_0.9_3.clq;Q3_FI_Seed_0;2197;;;;0.045137;OK
san/san200_0.9_3.clq;Q3_HC_Seed_0;4472;;;;11.3021;OK
san/san200_0.9_3.clq;Q3_FI_Seed_1;2684;;;;0.047571;OK
san/san200_0.9_3.clq;Q3_HC_Seed_1;3841;;;;8.64209;OK
san/san200_0.9_3.clq;Q3_FI_Seed_2;2642;;;;0.05027;OK
san/san200_0.9_3.clq;Q3_HC_Seed_2;4348;;;;8.16351;OK
san/san200_0.9_3.clq;Q3_FI_Seed_3;2615;;;;0.047249;OK
san/san200_0.9_3.clq;Q3_HC_Seed_3;3426;;;;7.41652;OK
san/san200_0.9_3.clq;Q3_FI_Seed_4;3086;;;;0.048602;OK
san/san200_0.9_3.clq;Q3_HC_Seed_4;4298;;;;7.39776;OK
san/san200_0.9_3.clq;Q3_FI_Seed_5;2966;;;;0.04774;OK
san/san200_0.9_3.clq;Q3_HC_Seed_5;3815;;;;9.4811;OK
san/san200_0.9_3.clq;Q3_FI_Seed_6;2195;;;;0.048241;OK
san/san200_0.9_3.clq;Q3_HC_Seed_6;4146;;;;8.78448;OK
san/san200_0.9_3.clq;Q3_FI_Seed_7;2568;;;;0.045984;OK
san/san200_0.9_3.clq;Q3_HC_Seed_7;4092;;;;7.95781;OK
san/san200_0.9_3.clq;Q3_FI_Seed_8;2912;;;;0.045158;OK
san/san200_0.9_3.clq;Q3_HC_Seed_8;3505;;;;8.81302;OK
san/san200_0.9_3.clq;Q3_FI_Seed_9;2834;;;;0.048831;OK
san/san200_0.9_3.clq;Q3_HC_Seed_9;3737;;;;9.39445;OK
san/san200_0.9_3.clq;Q3_FI_STATS_SUMMARY;;2195;3086;2669.9;0.474783;OK
san/san200_0.9_3.clq;Q3_HC_STATS_SUMMARY;;3426;4472;3968;87.3528;OK
san/san200_0.9_3.clq;Q3_Static_Poids;3792;;;;0.046956;OK
san/san200_0.9_3.clq;Q3_Static_Hybride;3769;;;;0.070129;OK
san/san200_0.9_3.clq;Q3_Dynamic_Hybride;3787;;;;4.70094;OK
san/san400_0.5_1.clq;Q3_FI_Seed_0;527;;;;0.042337;OK
san/san400_0.5_1.clq;Q3_HC_Seed_0;1368;;;;5.07513;OK
san/san400_0.5_1.clq;Q3_FI_Seed_1;638;;;;0.044325;OK
san/san400_0.5_1.clq;Q3_HC_Seed_1;1368;;;;4.87327;OK
san/san400_0.5_1.clq;Q3_FI_Seed_2;1006;;;;0.03353;OK
san/san400_0.5_1.clq;Q3_HC_Seed_2;1284;;;;1.76206;OK
san/san400_0.5_1.clq;Q3_FI_Seed_3;445;;;;0.037626;OK
san/san400_0.5_1.clq;Q3_HC_Seed_3;1181;;;;4.15036;OK
san/san400_0.5_1.clq;Q3_FI_Seed_4;507;;;;0.03653;OK
san/san400_0.5_1.clq;Q3_HC_Seed_4;1181;;;;4.68737;OK
san/san400_0.5_1.clq;Q3_FI_Seed_5;824;;;;0.041925;OK
san/san400_0.5_1.clq;Q3_HC_Seed_5;1368;;;;4.21096;OK
san/san400_0.5_1.clq;Q3_FI_Seed_6;321;;;;0.037095;OK
san/san400_0.5_1.clq;Q3_HC_Seed_6;1181;;;;4.9639;OK
san/san400_0.5_1.clq;Q3_FI_Seed_7;888;;;;0.041066;OK
san/san400_0.5_1.clq;Q3_HC_Seed_7;1368;;;;4.7374;OK
san/san400_0.5_1.clq;Q3_FI_Seed_8;883;;;;0.041233;OK
san/san400_0.5_1.clq;Q3_HC_Seed_8;1305;;;;1.57453;OK
san/san400_0.5_1.clq;Q3_FI_Seed_9;432;;;;0.035526;OK
san/san400_0.5_1.clq;Q3_HC_Seed_9;1134;;;;2.8017;OK
san/san400_0.5_1.clq;Q3_FI_STATS_SUMMARY;;321;1006;647.1;0.391193;OK
san/san400_0.5_1.clq;Q3_HC_STATS_SUMMARY;;1134;1368;1273.8;38.8367;OK
san/san400_0.5_1.clq;Q3_Static_Poids;1368;;;;0.086079;OK
san/san400_0.5_1.clq;Q3_Static_Hybride;1353;;;;0.147826;OK
san/san400_0.5_1.clq;Q3_Dynamic_Hybride;1184;;;;6.66227;OK
san/san400_0.7_1.clq;Q3_FI_Seed_0;1486;;;;0.044757;OK
san/san400_0.7_1.clq;Q3_HC_Seed_0;3337;;;;14.5759;OK
san/san400_0.7_1.clq;Q3_FI_Seed_1;1147;;;;0.044062;OK
san/san400_0.7_1.clq;Q3_HC_Seed_1;2554;;;;6.94188;OK
san/san400_0.7_1.clq;Q3_FI_Seed_2;1721;;;;0.067987;OK
san/san400_0.7_1.clq;Q3_HC_Seed_2;3593;;;;19.9034;OK
san/san400_0.7_1.clq;Q3_FI_Seed_3;2250;;;;0.07508;OK
san/san400_0.7_1.clq;Q3_HC_Seed_3;3541;;;;19.9501;OK
san/san400_0.7_1.clq;Q3_FI_Seed_4;2408;;;;0.055405;OK
san/san400_0.7_1.clq;Q3_HC_Seed_4;3629;;;;9.85853;OK
san/san400_0.7_1.clq;Q3_FI_Seed_5;2359;;;;0.06934;OK
san/san400_0.7_1.clq;Q3_HC_Seed_5;3541;;;;15.9288;OK
san/san400_0.7_1.clq;Q3_FI_Seed_6;2060;;;;0.053968;OK
san/san400_0.7_1.clq;Q3_HC_Seed_6;3331;;;;14.9825;OK
san/san400_0.7_1.clq;Q3_FI_Seed_7;1359;;;;0.044029;OK
san/san400_0.7_1.clq;Q3_HC_Seed_7;3036;;;;12.5472;OK
san/san400_0.7_1.clq;Q3_FI_Seed_8;2508;;;;0.056209;OK
san/san400_0.7_1.clq;Q3_HC_Seed_8;3370;;;;9.44306;OK
san/san400_0.7_1.clq;Q3_FI_Seed_9;2305;;;;0.044252;OK
san/san400_0.7_1.clq;Q3_HC_Seed_9;3220;;;;9.74546;OK
san/san400_0.7_1.clq;Q3_FI_STATS_SUMMARY;;1147;2508;1960.3;0.555089;OK
san/san400_0.7_1.clq;Q3_HC_STATS_SUMMARY;;2554;3629;3315.2;133.877;OK
san/san400_0.7_1.clq;Q3_Static_Poids;2464;;;;0.093191;OK
san/san400_0.7_1.clq;Q3_Static_Hybride;2208;;;;0.153379;OK
san/san400_0.7_1.clq;Q3_Dynamic_Hybride;3503;;;;11.5501;OK
san/san400_0.7_2.clq;Q3_FI_Seed_0;1367;;;;0.060817;OK
san/san400_0.7_2.clq;Q3_HC_Seed_0;2836;;;;13.8064;OK
san/san400_0.7_2.clq;Q3_FI_Seed_1;1771;;;;0.046552;OK
san/san400_0.7_2.clq;Q3_HC_Seed_1;2405;;;;6.15284;OK
san/san400_0.7_2.clq;Q3_FI_Seed_2;1243;;;;0.061321;OK
san/san400_0.7_2.clq;Q3_HC_Seed_2;2836;;;;11.5607;OK
san/san400_0.7_2.clq;Q3_FI_Seed_3;1536;;;;0.043737;OK
san/san400_0.7_2.clq;Q3_HC_Seed_3;2668;;;;9.93992;OK
san/san400_0.7_2.clq;Q3_FI_Seed_4;1736;;;;0.0593;OK
san/san400_0.7_2.clq;Q3_HC_Seed_4;2856;;;;11.976;OK
san/san400_0.7_2.clq;Q3_FI_Seed_5;1998;;;;0.049761;OK
san/san400_0.7_2.clq;Q3_HC_Seed_5;2809;;;;6.29499;OK
san/san400_0.7_2.clq;Q3_FI_Seed_6;1561;;;;0.060773;OK
san/san400_0.7_2.clq;Q3_HC_Seed_6;2856;;;;12.5282;OK
san/san400_0.7_2.clq;Q3_FI_Seed_7;1789;;;;0.045514;OK
san/san400_0.7_2.clq;Q3_HC_Seed_7;2576;;;;6.86982;OK
san/san400_0.7_2.clq;Q3_FI_Seed_8;1342;;;;0.058178;OK
san/san400_0.7_2.clq;Q3_HC_Seed_8;2856;;;;14.7857;OK
san/san400_0.7_2.clq;Q3_FI_Seed_9;1492;;;;0.058718;OK
san/san400_0.7_2.clq;Q3_HC_Seed_9;2856;;;;11.3086;OK
san/san400_0.7_2.clq;Q3_FI_STATS_SUMMARY;;1243;1998;1583.5;0.544671;OK
san/san400_0.7_2.clq;Q3_HC_STATS_SUMMARY;;2405;2856;2755.4;105.223;OK
san/san400_0.7_2.clq;Q3_Static_Poids;2920;;;;0.099939;OK
san/san400_0.7_2.clq;Q3_Static_Hybride;2715;;;;0.1723;OK
san/san400_0.7_2.clq;Q3_Dynamic_Hybride;2730;;;;10.5539;OK
san/san400_0.7_3.clq;Q3_FI_Seed_0;1261;;;;0.0456;OK
san/san400_0.7_3.clq;Q3_HC_Seed_0;2034;;;;4.04867;OK
san/san400_0.7_3.clq;Q3_FI_Seed_1;1082;;;;0.054847;OK
san/san400_0.7_3.clq;Q3_HC_Seed_1;2296;;;;6.25928;OK
san/san400_0.7_3.clq;Q3_FI_Seed_2;1125;;;;0.052446;OK
san/san400_0.7_3.clq;Q3_HC_Seed_2;1877;;;;3.86036;OK
san/san400_0.7_3.clq;Q3_FI_Seed_3;1533;;;;0.042985;OK
san/san400_0.7_3.clq;Q3_HC_Seed_3;2193;;;;4.84036;OK
san/san400_0.7_3.clq;Q3_FI_Seed_4;1453;;;;0.044518;OK
san/san400_0.7_3.clq;Q3_HC_Seed_4;1977;;;;4.12604;OK
san/san400_0.7_3.clq;Q3_FI_Seed_5;1549;;;;0.04827;OK
san/san400_0.7_3.clq;Q3_HC_Seed_5;2346;;;;5.79657;OK
san/san400_0.7_3.clq;Q3_FI_Seed_6;910;;;;0.047822;OK
san/san400_0.7_3.clq;Q3_HC_Seed_6;1964;;;;7.67463;OK
san/san400_0.7_3.clq;Q3_FI_Seed_7;1127;;;;0.054571;OK
san/san400_0.7_3.clq;Q3_HC_Seed_7;2481;;;;4.79092;OK
san/san400_0.7_3.clq;Q3_FI_Seed_8;1138;;;;0.044547;OK
san/san400_0.7_3.clq;Q3_HC_Seed_8;1953;;;;4.47936;OK
san/san400_0.7_3.clq;Q3_FI_Seed_9;912;;;;0.04393;OK
san/san400_0.7_3.clq;Q3_HC_Seed_9;1901;;;;4.03256;OK
san/san400_0.7_3.clq;Q3_FI_STATS_SUMMARY;;910;1549;1209;0.479536;OK
san/san400_0.7_3.clq;Q3_HC_STATS_SUMMARY;;1877;2481;2102.2;49.9088;OK
san/san400_0.7_3.clq;Q3_Static_Poids;2403;;;;0.092175;OK
san/san400_0.7_3.clq;Q3_Static_Hybride;2282;;;;0.162248;OK
san/san400_0.7_3.clq;Q3_Dynamic_Hybride;2133;;;;10.0614;OK
san/san400_0.9_1.clq;Q3_FI_Seed_0;3821;;;;0.100605;OK
san/san400_0.9_1.clq;Q3_HC_Seed_0;6603;;;;60.5572;OK
san/san400_0.9_1.clq;Q3_FI_Seed_1;5173;;;;0.11929;OK
san/san400_0.9_1.clq;Q3_HC_Seed_1;7332;;;;71.7178;OK
san/san400_0.9_1.clq;Q3_FI_Seed_2;4737;;;;0.10097;OK
san/san400_0.9_1.clq;Q3_HC_Seed_2;7334;;;;93.5043;OK
san/san400_0.9_1.clq;Q3_FI_Seed_3;5045;;;;0.11517;OK
san/san400_0.9_1.clq;Q3_HC_Seed_3;7550;;;;84.0631;OK
san/san400_0.9_1.clq;Q3_FI_Seed_4;5241;;;;0.120859;OK
san/san400_0.9_1.clq;Q3_HC_Seed_4;7246;;;;68.6821;OK
san/san400_0.9_1.clq;Q3_FI_Seed_5;4707;;;;0.118072;OK
san/san400_0.9_1.clq;Q3_HC_Seed_5;7158;;;;92.2545;OK
san/san400_0.9_1.clq;Q3_FI_Seed_6;5567;;;;0.129486;OK
san/san400_0.9_1.clq;Q3_HC_Seed_6;7422;;;;87.848;OK
san/san400_0.9_1.clq;Q3_FI_Seed_7;3995;;;;0.102227;OK
san/san400_0.9_1.clq;Q3_HC_Seed_7;9876;;;;57.6085;OK
san/san400_0.9_1.clq;Q3_FI_Seed_8;4782;;;;0.112149;OK
san/san400_0.9_1.clq;Q3_HC_Seed_8;7252;;;;91.187;OK
san/san400_0.9_1.clq;Q3_FI_Seed_9;4504;;;;0.099446;OK
san/san400_0.9_1.clq;Q3_HC_Seed_9;9876;;;;133.246;OK
san/san400_0.9_1.clq;Q3_FI_STATS_SUMMARY;;3821;5567;4757.2;1.11827;OK
san/san400_0.9_1.clq;Q3_HC_STATS_SUMMARY;;6603;9876;7764.9;840.668;OK
san/san400_0.9_1.clq;Q3_Static_Poids;7588;;;;0.189569;OK
san/san400_0.9_1.clq;Q3_Static_Hybride;6891;;;;0.272582;OK
san/san400_0.9_1.clq;Q3_Dynamic_Hybride;7662;;;;28.0198;OK
san/san1000.clq;Q3_FI_Seed_0;1097;;;;0.0995;OK
san/san1000.clq;Q3_HC_Seed_0;1569;;;;11.6248;OK
san/san1000.clq;Q3_FI_Seed_1;960;;;;0.104427;OK
san/san1000.clq;Q3_HC_Seed_1;1569;;;;12.2011;OK
san/san1000.clq;Q3_FI_Seed_2;888;;;;0.079313;OK
san/san1000.clq;Q3_HC_Seed_2;1444;;;;6.46572;OK
san/san1000.clq;Q3_FI_Seed_3;781;;;;0.089206;OK
san/san1000.clq;Q3_HC_Seed_3;1393;;;;11.2257;OK
san/san1000.clq;Q3_FI_Seed_4;934;;;;0.074176;OK
